#,DateTime,Temp (°C),Intensity (Lux)
1,11/2/23 13:02,21.091,0
2,11/2/23 13:12,21.187,0
3,11/2/23 13:22,21.76,0
4,11/2/23 13:32,22.238,0
5,11/2/23 13:42,22.429,0
6,11/2/23 13:52,21.855,0
7,11/2/23 14:02,20.424,0
8,11/2/23 14:12,18.996,0
9,11/2/23 14:22,21.091,0
10,11/2/23 14:32,19.853,0
11,11/2/23 14:42,14.613,159823.3
12,11/2/23 14:52,14.421,154312.1
13,11/2/23 15:02,14.517,154312.1
14,11/2/23 15:12,14.613,159823.3
15,11/2/23 15:22,14.613,159823.3
16,11/2/23 15:32,14.613,159823.3
17,11/2/23 15:42,14.709,159823.3
18,11/2/23 15:52,14.709,159823.3
19,11/2/23 16:02,14.613,159823.3
20,11/2/23 16:12,14.709,159823.3
21,11/2/23 16:22,14.613,159823.3
22,11/2/23 16:32,14.613,159823.3
23,11/2/23 16:42,14.517,159823.3
24,11/2/23 16:52,14.517,159823.3
25,11/2/23 17:02,14.421,159823.3
26,11/2/23 17:12,14.421,159823.3
27,11/2/23 17:22,14.325,159823.3
28,11/2/23 17:32,14.325,159823.3
29,11/2/23 17:42,14.23,159823.3
30,11/2/23 17:52,14.23,159823.3
31,11/2/23 18:02,14.23,159823.3
32,11/2/23 18:12,14.134,159823.3
33,11/2/23 18:22,14.134,159823.3
34,11/2/23 18:32,14.038,159823.3
35,11/2/23 18:42,13.942,154312.1
36,11/2/23 18:52,13.942,159823.3
37,11/2/23 19:02,13.846,159823.3
38,11/2/23 19:12,13.75,154312.1
39,11/2/23 19:22,13.654,154312.1
40,11/2/23 19:32,13.558,159823.3
41,11/2/23 19:42,13.558,159823.3
42,11/2/23 19:52,13.461,159823.3
43,11/2/23 20:02,13.365,159823.3
44,11/2/23 20:12,13.365,159823.3
45,11/2/23 20:22,13.269,154312.1
46,11/2/23 20:32,13.173,159823.3
47,11/2/23 20:42,13.173,159823.3
48,11/2/23 20:52,13.076,154312.1
49,11/2/23 21:02,13.076,154312.1
50,11/2/23 21:12,12.98,159823.3
51,11/2/23 21:22,12.98,159823.3
52,11/2/23 21:32,12.883,159823.3
53,11/2/23 21:42,12.883,159823.3
54,11/2/23 21:52,12.883,159823.3
55,11/2/23 22:02,12.787,159823.3
56,11/2/23 22:12,12.787,159823.3
57,11/2/23 22:22,12.69,159823.3
58,11/2/23 22:32,12.69,159823.3
59,11/2/23 22:42,12.69,159823.3
60,11/2/23 22:52,12.594,159823.3
61,11/2/23 23:02,12.594,159823.3
62,11/2/23 23:12,12.594,159823.3
63,11/2/23 23:22,12.497,154312.1
64,11/2/23 23:32,12.497,154312.1
65,11/2/23 23:42,12.497,154312.1
66,11/2/23 23:52,12.497,154312.1
67,11/3/23 00:02,12.401,154312.1
68,11/3/23 00:12,12.401,154312.1
69,11/3/23 00:22,12.401,154312.1
70,11/3/23 00:32,12.401,154312.1
71,11/3/23 00:42,12.401,154312.1
72,11/3/23 00:52,12.304,154312.1
73,11/3/23 01:02,12.304,154312.1
74,11/3/23 01:12,12.304,154312.1
75,11/3/23 01:22,12.304,148801
76,11/3/23 01:32,12.304,148801
77,11/3/23 01:42,12.207,148801
78,11/3/23 01:52,12.207,148801
79,11/3/23 02:02,12.207,154312.1
80,11/3/23 02:12,12.207,148801
81,11/3/23 02:22,12.207,148801
82,11/3/23 02:32,12.11,148801
83,11/3/23 02:42,12.11,148801
84,11/3/23 02:52,12.11,154312.1
85,11/3/23 03:02,12.11,148801
86,11/3/23 03:12,12.11,148801
87,11/3/23 03:22,12.11,154312.1
88,11/3/23 03:32,12.11,148801
89,11/3/23 03:42,12.11,148801
90,11/3/23 03:52,12.013,148801
91,11/3/23 04:02,12.013,159823.3
92,11/3/23 04:12,12.013,154312.1
93,11/3/23 04:22,12.013,159823.3
94,11/3/23 04:32,12.013,154312.1
95,11/3/23 04:42,12.013,159823.3
96,11/3/23 04:52,12.013,154312.1
97,11/3/23 05:02,12.013,159823.3
98,11/3/23 05:12,11.916,159823.3
99,11/3/23 05:22,11.916,148801
100,11/3/23 05:32,11.916,154312.1
101,11/3/23 05:42,11.916,154312.1
102,11/3/23 05:52,11.916,154312.1
103,11/3/23 06:02,11.916,154312.1
104,11/3/23 06:12,11.916,154312.1
105,11/3/23 06:22,11.916,154312.1
106,11/3/23 06:32,11.819,154312.1
107,11/3/23 06:42,11.819,154312.1
108,11/3/23 06:52,11.819,154312.1
109,11/3/23 07:02,11.819,154312.1
110,11/3/23 07:12,11.819,148801
111,11/3/23 07:22,11.819,154312.1
112,11/3/23 07:32,11.819,154312.1
113,11/3/23 07:42,11.819,154312.1
114,11/3/23 07:52,11.819,154312.1
115,11/3/23 08:02,11.722,154312.1
116,11/3/23 08:12,11.819,154312.1
117,11/3/23 08:22,11.722,154312.1
118,11/3/23 08:32,11.819,154312.1
119,11/3/23 08:42,11.819,154312.1
120,11/3/23 08:52,11.819,154312.1
121,11/3/23 09:02,11.916,154312.1
122,11/3/23 09:12,11.916,154312.1
123,11/3/23 09:22,11.916,154312.1
124,11/3/23 09:32,12.013,154312.1
125,11/3/23 09:42,12.013,154312.1
126,11/3/23 09:52,12.11,154312.1
127,11/3/23 10:02,12.207,154312.1
128,11/3/23 10:12,12.304,154312.1
129,11/3/23 10:22,12.304,154312.1
130,11/3/23 10:32,12.401,154312.1
131,11/3/23 10:42,12.594,154312.1
132,11/3/23 10:52,12.69,154312.1
133,11/3/23 11:02,12.883,154312.1
134,11/3/23 11:12,12.98,154312.1
135,11/3/23 11:22,13.173,154312.1
136,11/3/23 11:32,13.654,154312.1
137,11/3/23 11:42,13.558,154312.1
