#,DateTime,Temp (°C),Intensity (Lux)
1,11/2/23 12:46,20.996,0
2,11/2/23 12:56,21.187,0
3,11/2/23 13:06,20.996,0
4,11/2/23 13:16,20.996,0
5,11/2/23 13:26,21.187,0
6,11/2/23 13:36,21.091,0
7,11/2/23 13:46,20.805,0
8,11/2/23 13:56,19.948,0
9,11/2/23 14:06,19.472,0
10,11/2/23 14:16,19.567,0
11,11/2/23 14:26,19.758,0
12,11/2/23 14:36,19.948,0
13,11/2/23 14:46,20.234,0
14,11/2/23 14:56,21.187,0
15,11/2/23 15:06,15.951,176356.7
16,11/2/23 15:16,15.76,170845.6
17,11/2/23 15:26,15.664,170845.6
18,11/2/23 15:36,15.664,170845.6
19,11/2/23 15:46,15.664,170845.6
20,11/2/23 15:56,15.569,170845.6
21,11/2/23 16:06,15.569,170845.6
22,11/2/23 16:16,15.569,170845.6
23,11/2/23 16:26,15.569,170845.6
24,11/2/23 16:36,15.569,170845.6
25,11/2/23 16:46,15.473,170845.6
26,11/2/23 16:56,15.473,170845.6
27,11/2/23 17:06,15.473,170845.6
28,11/2/23 17:16,15.378,170845.6
29,11/2/23 17:26,15.378,170845.6
30,11/2/23 17:36,15.378,170845.6
31,11/2/23 17:46,15.282,170845.6
32,11/2/23 17:56,15.282,170845.6
33,11/2/23 18:06,15.282,170845.6
34,11/2/23 18:16,15.187,170845.6
35,11/2/23 18:26,15.187,170845.6
36,11/2/23 18:36,15.187,170845.6
37,11/2/23 18:46,15.091,170845.6
38,11/2/23 18:56,15.091,170845.6
39,11/2/23 19:06,14.996,170845.6
40,11/2/23 19:16,14.996,170845.6
41,11/2/23 19:26,14.996,170845.6
42,11/2/23 19:36,14.9,170845.6
43,11/2/23 19:46,14.9,170845.6
44,11/2/23 19:56,14.9,170845.6
45,11/2/23 20:06,14.9,170845.6
46,11/2/23 20:16,14.804,170845.6
47,11/2/23 20:26,14.804,170845.6
48,11/2/23 20:36,14.804,170845.6
49,11/2/23 20:46,14.804,170845.6
50,11/2/23 20:56,14.804,176356.7
51,11/2/23 21:06,14.804,170845.6
52,11/2/23 21:16,14.709,176356.7
53,11/2/23 21:26,14.709,170845.6
54,11/2/23 21:36,14.709,170845.6
55,11/2/23 21:46,14.709,176356.7
56,11/2/23 21:56,14.709,170845.6
57,11/2/23 22:06,14.709,170845.6
58,11/2/23 22:16,14.709,176356.7
59,11/2/23 22:26,14.709,170845.6
60,11/2/23 22:36,14.709,170845.6
61,11/2/23 22:46,14.709,176356.7
62,11/2/23 22:56,14.613,176356.7
63,11/2/23 23:06,14.613,170845.6
64,11/2/23 23:16,14.613,170845.6
65,11/2/23 23:26,14.613,170845.6
66,11/2/23 23:36,14.613,170845.6
67,11/2/23 23:46,14.613,170845.6
68,11/2/23 23:56,14.613,170845.6
69,11/3/23 00:06,14.613,170845.6
70,11/3/23 00:16,14.613,170845.6
71,11/3/23 00:26,14.613,170845.6
72,11/3/23 00:36,14.613,170845.6
73,11/3/23 00:46,14.613,170845.6
74,11/3/23 00:56,14.613,170845.6
75,11/3/23 01:06,14.517,170845.6
76,11/3/23 01:16,14.517,170845.6
77,11/3/23 01:26,14.517,170845.6
78,11/3/23 01:36,14.517,170845.6
79,11/3/23 01:46,14.517,170845.6
80,11/3/23 01:56,14.517,170845.6
81,11/3/23 02:06,14.517,170845.6
82,11/3/23 02:16,14.517,170845.6
83,11/3/23 02:26,14.517,170845.6
84,11/3/23 02:36,14.517,170845.6
85,11/3/23 02:46,14.517,170845.6
86,11/3/23 02:56,14.517,170845.6
87,11/3/23 03:06,14.517,170845.6
88,11/3/23 03:16,14.517,170845.6
89,11/3/23 03:26,14.517,170845.6
90,11/3/23 03:36,14.517,170845.6
91,11/3/23 03:46,14.517,170845.6
92,11/3/23 03:56,14.517,176356.7
93,11/3/23 04:06,14.421,176356.7
94,11/3/23 04:16,14.421,176356.7
95,11/3/23 04:26,14.421,176356.7
96,11/3/23 04:36,14.421,176356.7
97,11/3/23 04:46,14.421,176356.7
98,11/3/23 04:56,14.421,176356.7
99,11/3/23 05:06,14.421,176356.7
100,11/3/23 05:16,14.421,176356.7
101,11/3/23 05:26,14.421,176356.7
102,11/3/23 05:36,14.421,176356.7
103,11/3/23 05:46,14.421,176356.7
104,11/3/23 05:56,14.421,176356.7
105,11/3/23 06:06,14.421,176356.7
106,11/3/23 06:16,14.421,176356.7
107,11/3/23 06:26,14.421,176356.7
108,11/3/23 06:36,14.421,176356.7
109,11/3/23 06:46,14.421,176356.7
110,11/3/23 06:56,14.421,176356.7
111,11/3/23 07:06,14.421,176356.7
112,11/3/23 07:16,14.421,176356.7
113,11/3/23 07:26,14.421,176356.7
114,11/3/23 07:36,14.421,176356.7
115,11/3/23 07:46,14.421,176356.7
116,11/3/23 07:56,14.421,176356.7
117,11/3/23 08:06,14.421,176356.7
118,11/3/23 08:16,14.421,176356.7
119,11/3/23 08:26,14.421,176356.7
120,11/3/23 08:36,14.421,176356.7
121,11/3/23 08:46,14.421,176356.7
122,11/3/23 08:56,14.421,176356.7
123,11/3/23 09:06,14.517,176356.7
124,11/3/23 09:16,14.517,176356.7
125,11/3/23 09:26,14.613,176356.7
126,11/3/23 09:36,14.613,176356.7
127,11/3/23 09:46,14.709,176356.7
128,11/3/23 09:56,14.709,176356.7
129,11/3/23 10:06,14.804,176356.7
130,11/3/23 10:16,14.9,176356.7
131,11/3/23 10:26,14.996,176356.7
132,11/3/23 10:36,14.996,176356.7
133,11/3/23 10:46,15.091,176356.7
134,11/3/23 10:56,15.187,176356.7
135,11/3/23 11:06,15.378,176356.7
136,11/3/23 11:16,15.855,176356.7
137,11/3/23 11:26,15.951,176356.7
138,11/3/23 11:36,16.046,176356.7
139,11/3/23 11:46,16.141,176356.7
140,11/3/23 11:56,16.141,176356.7
141,11/3/23 12:06,16.141,176356.7
142,11/3/23 12:16,16.237,176356.7
143,11/3/23 12:26,16.427,176356.7
144,11/3/23 12:36,16.427,176356.7
145,11/3/23 12:46,16.523,176356.7
146,11/3/23 12:56,16.618,176356.7
147,11/3/23 13:06,16.618,176356.7
148,11/3/23 13:16,16.618,176356.7
149,11/3/23 13:26,16.713,176356.7
150,11/3/23 13:36,16.713,176356.7
151,11/3/23 13:46,16.713,176356.7
152,11/3/23 13:56,16.808,176356.7
153,11/3/23 14:06,16.713,176356.7
154,11/3/23 14:16,16.618,176356.7
155,11/3/23 14:26,16.141,176356.7
156,11/3/23 14:36,15.951,176356.7
157,11/3/23 14:46,15.951,176356.7
158,11/3/23 14:56,15.951,176356.7
159,11/3/23 15:06,15.951,176356.7
160,11/3/23 15:16,15.855,176356.7
161,11/3/23 15:26,15.855,176356.7
162,11/3/23 15:36,15.855,176356.7
163,11/3/23 15:46,15.76,176356.7
164,11/3/23 15:56,15.76,176356.7
165,11/3/23 16:06,15.76,176356.7
166,11/3/23 16:16,15.664,176356.7
